[2016-12-14 09:24:18.887] main DEBUG  [] [] [org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider] - Identified candidate component class: URL [jar:file:/C:/Users/LHL/.m2/repository/org/springframework/data/spring-data-mongodb/1.9.5.RELEASE/spring-data-mongodb-1.9.5.RELEASE.jar!/org/springframework/data/mongodb/core/GeoJsonConfiguration.class]
[2016-12-14 09:24:19.307] main DEBUG  [] [] [org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider] - Identified candidate component class: URL [jar:file:/C:/Users/LHL/.m2/repository/org/springframework/data/spring-data-commons/1.12.5.RELEASE/spring-data-commons-1.12.5.RELEASE.jar!/org/springframework/data/web/config/SpringDataJacksonConfiguration.class]
[2016-12-14 09:24:19.323] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.324] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.326] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.326] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.329] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.330] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.332] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.334] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.350] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.385] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.399] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.403] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.404] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.405] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.406] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.406] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.407] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.408] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.411] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.412] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.413] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.415] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.417] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.418] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.419] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.420] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.421] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.423] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.424] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.425] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.426] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.427] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.428] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.429] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.430] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.431] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.435] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.438] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.439] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.439] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.442] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.443] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.457] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.462] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.464] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.466] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.468] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader] - Registered bean definition for imported class 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration'
[2016-12-14 09:24:19.538] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader] - Registering bean definition for @Bean method org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration.org.springframework.transaction.config.internalTransactionAdvisor()
[2016-12-14 09:24:19.539] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader] - Registering bean definition for @Bean method org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration.transactionAttributeSource()
[2016-12-14 09:24:19.539] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader] - Registering bean definition for @Bean method org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration.transactionInterceptor()
[2016-12-14 09:24:19.539] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader] - Registering bean definition for @Bean method org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration.org.springframework.transaction.config.internalTransactionalEventListenerFactory()
[2016-12-14 09:24:19.543] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader] - Registered bean definition for imported class 'org.springframework.boot.autoconfigure.PropertyPlaceholderAutoConfiguration'
[2016-12-14 09:24:19.550] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.condition.BeanTypeRegistry'
[2016-12-14 09:24:19.550] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Creating instance of bean 'org.springframework.boot.autoconfigure.condition.BeanTypeRegistry'
[2016-12-14 09:24:19.573] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Eagerly caching bean 'org.springframework.boot.autoconfigure.condition.BeanTypeRegistry' to allow for resolving potential circular references
[2016-12-14 09:24:19.573] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Finished creating instance of bean 'org.springframework.boot.autoconfigure.condition.BeanTypeRegistry'
[2016-12-14 09:24:19.583] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.583] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader] - Registering bean definition for @Bean method org.springframework.boot.autoconfigure.PropertyPlaceholderAutoConfiguration.propertySourcesPlaceholderConfigurer()
[2016-12-14 09:24:19.583] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.583] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.583] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader] - Registered bean definition for imported class 'org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$Jackson2ObjectMapperBuilderCustomizerConfiguration'
[2016-12-14 09:24:19.584] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader] - Registering bean definition for @Bean method org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$Jackson2ObjectMapperBuilderCustomizerConfiguration.standardJacksonObjectMapperBuilderCustomizer()
[2016-12-14 09:24:19.590] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.590] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader] - Registered bean definition for imported class 'org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$JacksonObjectMapperBuilderConfiguration'
[2016-12-14 09:24:19.590] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'org.springframework.boot.autoconfigure.condition.BeanTypeRegistry'
[2016-12-14 09:24:19.592] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.592] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader] - Registering bean definition for @Bean method org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$JacksonObjectMapperBuilderConfiguration.jacksonObjectMapperBuilder()
[2016-12-14 09:24:19.593] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.593] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader] - Registered bean definition for imported class 'org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$JacksonObjectMapperConfiguration'
[2016-12-14 09:24:19.593] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'org.springframework.boot.autoconfigure.condition.BeanTypeRegistry'
[2016-12-14 09:24:19.593] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.594] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader] - Registering bean definition for @Bean method org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$JacksonObjectMapperConfiguration.jacksonObjectMapper()
[2016-12-14 09:24:19.595] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader] - Registered bean definition for imported class 'org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration'
[2016-12-14 09:24:19.595] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader] - Registering bean definition for @Bean method org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration.jsonComponentModule()
[2016-12-14 09:24:19.595] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.595] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.595] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.595] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader] - Registered bean definition for imported class 'org.springframework.boot.autoconfigure.websocket.WebSocketAutoConfiguration$TomcatWebSocketConfiguration'
[2016-12-14 09:24:19.596] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.596] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.596] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader] - Registering bean definition for @Bean method org.springframework.boot.autoconfigure.websocket.WebSocketAutoConfiguration$TomcatWebSocketConfiguration.websocketContainerCustomizer()
[2016-12-14 09:24:19.597] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader] - Registered bean definition for imported class 'org.springframework.boot.autoconfigure.websocket.WebSocketAutoConfiguration'
[2016-12-14 09:24:19.597] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.597] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.597] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'org.springframework.boot.autoconfigure.condition.BeanTypeRegistry'
[2016-12-14 09:24:19.600] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.600] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader] - Registered bean definition for imported class 'org.springframework.boot.autoconfigure.web.EmbeddedServletContainerAutoConfiguration$EmbeddedTomcat'
[2016-12-14 09:24:19.600] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader] - Registering bean definition for @Bean method org.springframework.boot.autoconfigure.web.EmbeddedServletContainerAutoConfiguration$EmbeddedTomcat.tomcatEmbeddedServletContainerFactory()
[2016-12-14 09:24:19.600] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader] - Registered bean definition for imported class 'org.springframework.boot.autoconfigure.web.EmbeddedServletContainerAutoConfiguration'
[2016-12-14 09:24:19.604] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.604] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.605] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.605] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.618] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.619] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.619] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader] - Registered bean definition for imported class 'org.springframework.boot.autoconfigure.web.DispatcherServletAutoConfiguration$DispatcherServletConfiguration'
[2016-12-14 09:24:19.619] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader] - Registering bean definition for @Bean method org.springframework.boot.autoconfigure.web.DispatcherServletAutoConfiguration$DispatcherServletConfiguration.dispatcherServlet()
[2016-12-14 09:24:19.619] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'org.springframework.boot.autoconfigure.condition.BeanTypeRegistry'
[2016-12-14 09:24:19.620] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.621] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader] - Registered bean definition for imported class 'org.springframework.boot.autoconfigure.web.DispatcherServletAutoConfiguration$DispatcherServletRegistrationConfiguration'
[2016-12-14 09:24:19.621] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'org.springframework.boot.autoconfigure.condition.BeanTypeRegistry'
[2016-12-14 09:24:19.622] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.622] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader] - Registering bean definition for @Bean method org.springframework.boot.autoconfigure.web.DispatcherServletAutoConfiguration$DispatcherServletRegistrationConfiguration.dispatcherServletRegistration()
[2016-12-14 09:24:19.622] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader] - Registered bean definition for imported class 'org.springframework.boot.autoconfigure.web.DispatcherServletAutoConfiguration'
[2016-12-14 09:24:19.622] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.622] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.623] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.626] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.627] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader] - Registered bean definition for imported class 'org.springframework.boot.autoconfigure.web.ErrorMvcAutoConfiguration$WhitelabelErrorViewConfiguration'
[2016-12-14 09:24:19.627] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.627] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader] - Registering bean definition for @Bean method org.springframework.boot.autoconfigure.web.ErrorMvcAutoConfiguration$WhitelabelErrorViewConfiguration.error()
[2016-12-14 09:24:19.629] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'org.springframework.boot.autoconfigure.condition.BeanTypeRegistry'
[2016-12-14 09:24:19.632] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.633] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader] - Registering bean definition for @Bean method org.springframework.boot.autoconfigure.web.ErrorMvcAutoConfiguration$WhitelabelErrorViewConfiguration.beanNameViewResolver()
[2016-12-14 09:24:19.633] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader] - Registered bean definition for imported class 'org.springframework.boot.autoconfigure.web.ErrorMvcAutoConfiguration'
[2016-12-14 09:24:19.633] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'org.springframework.boot.autoconfigure.condition.BeanTypeRegistry'
[2016-12-14 09:24:19.634] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.634] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader] - Registering bean definition for @Bean method org.springframework.boot.autoconfigure.web.ErrorMvcAutoConfiguration.errorAttributes()
[2016-12-14 09:24:19.634] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'org.springframework.boot.autoconfigure.condition.BeanTypeRegistry'
[2016-12-14 09:24:19.637] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.637] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader] - Registering bean definition for @Bean method org.springframework.boot.autoconfigure.web.ErrorMvcAutoConfiguration.basicErrorController()
[2016-12-14 09:24:19.637] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader] - Registering bean definition for @Bean method org.springframework.boot.autoconfigure.web.ErrorMvcAutoConfiguration.errorPageCustomizer()
[2016-12-14 09:24:19.638] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'org.springframework.boot.autoconfigure.condition.BeanTypeRegistry'
[2016-12-14 09:24:19.638] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'org.springframework.boot.autoconfigure.condition.BeanTypeRegistry'
[2016-12-14 09:24:19.638] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.638] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'org.springframework.boot.autoconfigure.condition.BeanTypeRegistry'
[2016-12-14 09:24:19.638] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'org.springframework.boot.autoconfigure.condition.BeanTypeRegistry'
[2016-12-14 09:24:19.638] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.639] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader] - Registering bean definition for @Bean method org.springframework.boot.autoconfigure.web.ErrorMvcAutoConfiguration.conventionErrorViewResolver()
[2016-12-14 09:24:19.639] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader] - Registering bean definition for @Bean method org.springframework.boot.autoconfigure.web.ErrorMvcAutoConfiguration.preserveErrorControllerTargetClassPostProcessor()
[2016-12-14 09:24:19.639] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.639] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.640] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'org.springframework.boot.autoconfigure.condition.BeanTypeRegistry'
[2016-12-14 09:24:19.641] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-14 09:24:19.641] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader] - Registered bean definition for imported class 'org.springframework.boot.autoconfigure.web.WebMvcAutoConfiguration$EnableWebMvcConfiguration'
[2016-12-14 09:24:19.641] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader] - Registering bean definition for @Bean method org.springframework.boot.autoconfigure.web.WebMvcAutoConfiguration$EnableWebMvcConfiguration.requestMappingHandlerAdapter()
[2016-12-14 09:24:19.641] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader] - Registering bean definition for @Bean method org.springframework.boot.autoconfigure.web.WebMvcAutoConfiguration$EnableWebMvcConfiguration.requestMappingHandlerMapping()
[2016-12-14 09:24:19.641] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader] - Registering bean definition for @Bean method org.springframework.boot.autoconfigure.web.WebMvcAutoConfiguration$EnableWebMvcConfiguration.mvcPathMatcher()
[2016-12-14 09:24:19.654] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader] - Registering bean definition for @Bean method org.springframework.boot.autoconfigure.web.WebMvcAutoConfiguration$EnableWebMvcConfiguration.mvcUrlPathHelper()
[2016-12-14 09:24:19.654] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader] - Registering bean definition for @Bean method org.springframework.boot.autoconfigure.web.WebMvcAutoConfiguration$EnableWebMvcConfiguration.mvcContentNegotiationManager()
